Epoch:1   Accuracy:85.22
Epoch:2   Accuracy:86.13
Epoch:3   Accuracy:83.95
Epoch:4   Accuracy:81.43
Epoch:5   Accuracy:74.47
Epoch:6   Accuracy:87.70
Epoch:7   Accuracy:88.62
Epoch:8   Accuracy:89.06
Epoch:9   Accuracy:89.08
Epoch:10   Accuracy:89.46
Epoch:11   Accuracy:90.08
Epoch:12   Accuracy:90.08
Epoch:13   Accuracy:90.52
Epoch:14   Accuracy:89.84
Epoch:15   Accuracy:90.12
Epoch:16   Accuracy:90.56
Epoch:17   Accuracy:90.49
Epoch:18   Accuracy:90.37
Epoch:19   Accuracy:89.99
Epoch:20   Accuracy:90.36
Epoch:21   Accuracy:90.56
Epoch:22   Accuracy:90.28
Epoch:23   Accuracy:90.77
Epoch:24   Accuracy:90.64
Epoch:25   Accuracy:90.88
Epoch:26   Accuracy:90.84
Epoch:27   Accuracy:91.13
Epoch:28   Accuracy:91.24
Epoch:29   Accuracy:91.01
Epoch:30   Accuracy:90.95
Epoch:31   Accuracy:91.06
Epoch:32   Accuracy:90.86
Epoch:33   Accuracy:91.53
Epoch:34   Accuracy:91.44
Epoch:35   Accuracy:91.19
Epoch:36   Accuracy:90.87
Epoch:37   Accuracy:90.83
Epoch:38   Accuracy:91.10
Epoch:39   Accuracy:91.25
Epoch:40   Accuracy:90.87
Epoch:41   Accuracy:91.39
Epoch:42   Accuracy:90.82
Epoch:43   Accuracy:90.87
Epoch:44   Accuracy:90.98
Epoch:45   Accuracy:91.10
Epoch:46   Accuracy:91.21
Epoch:47   Accuracy:91.34
Epoch:48   Accuracy:91.14
Epoch:49   Accuracy:91.40
Epoch:50   Accuracy:91.34
Epoch:51   Accuracy:91.20
Epoch:52   Accuracy:91.42
Epoch:53   Accuracy:91.39
Epoch:54   Accuracy:90.87
Epoch:55   Accuracy:91.49
Epoch:56   Accuracy:91.10
Epoch:57   Accuracy:91.15
Epoch:58   Accuracy:91.23
Epoch:59   Accuracy:91.47
Epoch:60   Accuracy:91.09
Epoch:61   Accuracy:91.48
Epoch:62   Accuracy:91.30
Epoch:63   Accuracy:91.05
Epoch:64   Accuracy:91.37
Epoch:65   Accuracy:91.60
Epoch:66   Accuracy:91.67
Epoch:67   Accuracy:91.36
Epoch:68   Accuracy:91.04
Epoch:69   Accuracy:91.01
Epoch:70   Accuracy:91.21
Epoch:71   Accuracy:91.15
Epoch:72   Accuracy:91.68
Epoch:73   Accuracy:91.59
Epoch:74   Accuracy:91.00
Epoch:75   Accuracy:91.32
Epoch:76   Accuracy:91.16
Epoch:77   Accuracy:91.35
Epoch:78   Accuracy:91.43
Epoch:79   Accuracy:91.57
Epoch:80   Accuracy:90.70
Epoch:81   Accuracy:91.68
Epoch:82   Accuracy:91.10
Epoch:83   Accuracy:90.89
Epoch:84   Accuracy:91.52
Epoch:85   Accuracy:91.50
Epoch:86   Accuracy:91.70
Epoch:87   Accuracy:91.78
Epoch:88   Accuracy:91.44
Epoch:89   Accuracy:91.64
Epoch:90   Accuracy:90.56
Epoch:91   Accuracy:91.20
Epoch:92   Accuracy:91.15
Epoch:93   Accuracy:91.12
Epoch:94   Accuracy:91.12
Epoch:95   Accuracy:90.87
Epoch:96   Accuracy:91.29
Epoch:97   Accuracy:91.76
Epoch:98   Accuracy:91.15
Epoch:99   Accuracy:91.26
Epoch:100   Accuracy:91.62
Epoch:101   Accuracy:91.24
Epoch:102   Accuracy:91.79
Epoch:103   Accuracy:90.83
Epoch:104   Accuracy:91.08
Epoch:105   Accuracy:91.64
Epoch:106   Accuracy:91.93
Epoch:107   Accuracy:91.74
Epoch:108   Accuracy:91.41
Epoch:109   Accuracy:91.40
Epoch:110   Accuracy:91.78
Epoch:111   Accuracy:91.46
Epoch:112   Accuracy:91.75
Epoch:113   Accuracy:91.12
Epoch:114   Accuracy:91.75
Epoch:115   Accuracy:91.12
Epoch:116   Accuracy:91.16
Epoch:117   Accuracy:91.52
Epoch:118   Accuracy:91.01
Epoch:119   Accuracy:91.46
Epoch:120   Accuracy:91.36
Epoch:121   Accuracy:91.13
Epoch:122   Accuracy:91.69
Epoch:123   Accuracy:91.33
Epoch:124   Accuracy:91.62
Epoch:125   Accuracy:91.36
Epoch:126   Accuracy:91.47
Epoch:127   Accuracy:91.72
Epoch:128   Accuracy:91.83
Epoch:129   Accuracy:91.95
Epoch:130   Accuracy:91.15
Epoch:131   Accuracy:91.38
Epoch:132   Accuracy:91.17
Epoch:133   Accuracy:91.09
Epoch:134   Accuracy:91.55
Epoch:135   Accuracy:91.53
Epoch:136   Accuracy:91.21
Epoch:137   Accuracy:91.50
Epoch:138   Accuracy:91.54
Epoch:139   Accuracy:91.29
Epoch:140   Accuracy:91.53
Epoch:141   Accuracy:91.29
Epoch:142   Accuracy:91.96
Epoch:143   Accuracy:91.66
Epoch:144   Accuracy:91.50
Epoch:145   Accuracy:91.32
Epoch:146   Accuracy:91.64
Epoch:147   Accuracy:92.17
Epoch:148   Accuracy:91.77
Epoch:149   Accuracy:91.86
Epoch:150   Accuracy:91.39
Epoch:151   Accuracy:92.05
Epoch:152   Accuracy:92.33
Epoch:153   Accuracy:92.50
Epoch:154   Accuracy:92.51
Epoch:155   Accuracy:92.59
Epoch:156   Accuracy:92.71
Epoch:157   Accuracy:92.78
Epoch:158   Accuracy:92.78
Epoch:159   Accuracy:92.52
Epoch:160   Accuracy:92.79
Epoch:161   Accuracy:92.83
Epoch:162   Accuracy:92.71
Epoch:163   Accuracy:92.66
Epoch:164   Accuracy:92.63
Epoch:165   Accuracy:92.58
Epoch:166   Accuracy:92.59
Epoch:167   Accuracy:92.62
Epoch:168   Accuracy:92.69
Epoch:169   Accuracy:92.84
Epoch:170   Accuracy:92.69
Epoch:171   Accuracy:92.71
Epoch:172   Accuracy:92.74
Epoch:173   Accuracy:92.74
Epoch:174   Accuracy:92.89
Epoch:175   Accuracy:92.86
Epoch:176   Accuracy:92.68
Epoch:177   Accuracy:92.37
Epoch:178   Accuracy:92.69
Epoch:179   Accuracy:92.86
Epoch:180   Accuracy:92.77
Epoch:181   Accuracy:92.69
Epoch:182   Accuracy:92.89
Epoch:183   Accuracy:92.83
Epoch:184   Accuracy:92.92
Epoch:185   Accuracy:92.92
Epoch:186   Accuracy:92.88
Epoch:187   Accuracy:93.01
Epoch:188   Accuracy:93.04
Epoch:189   Accuracy:92.75
Epoch:190   Accuracy:92.76
Epoch:191   Accuracy:92.85
Epoch:192   Accuracy:92.92
Epoch:193   Accuracy:92.96
Epoch:194   Accuracy:92.90
Epoch:195   Accuracy:92.84
Epoch:196   Accuracy:92.86
Epoch:197   Accuracy:92.82
Epoch:198   Accuracy:92.99
Epoch:199   Accuracy:93.07
Epoch:200   Accuracy:92.97
Epoch:201   Accuracy:92.84
Epoch:202   Accuracy:93.05
Epoch:203   Accuracy:92.94
Epoch:204   Accuracy:93.16
Epoch:205   Accuracy:93.08
Epoch:206   Accuracy:92.97
Epoch:207   Accuracy:93.03
Epoch:208   Accuracy:92.84
Epoch:209   Accuracy:92.81
Epoch:210   Accuracy:92.87
Epoch:211   Accuracy:93.12
Epoch:212   Accuracy:92.83
Epoch:213   Accuracy:92.96
Epoch:214   Accuracy:93.03
Epoch:215   Accuracy:93.05
Epoch:216   Accuracy:92.93
Epoch:217   Accuracy:92.84
Epoch:218   Accuracy:93.07
Epoch:219   Accuracy:92.92
Epoch:220   Accuracy:93.01
Epoch:221   Accuracy:92.94
Epoch:222   Accuracy:92.96
Epoch:223   Accuracy:93.01
Epoch:224   Accuracy:93.08
Epoch:225   Accuracy:93.05
Epoch:226   Accuracy:93.04
Epoch:227   Accuracy:93.03
Epoch:228   Accuracy:93.06
Epoch:229   Accuracy:93.03
Epoch:230   Accuracy:93.03
Epoch:231   Accuracy:93.05
Epoch:232   Accuracy:92.93
Epoch:233   Accuracy:93.24
Epoch:234   Accuracy:93.03
Epoch:235   Accuracy:93.10
Epoch:236   Accuracy:92.87
Epoch:237   Accuracy:92.91
Epoch:238   Accuracy:92.87
Epoch:239   Accuracy:93.04
Epoch:240   Accuracy:92.95
Epoch:241   Accuracy:92.73
Epoch:242   Accuracy:92.92
Epoch:243   Accuracy:93.07
Epoch:244   Accuracy:93.15
Epoch:245   Accuracy:92.99
Epoch:246   Accuracy:93.16
Epoch:247   Accuracy:93.01
Epoch:248   Accuracy:92.95
Epoch:249   Accuracy:92.88
